group,topic,title,authors,arxiv_url,code_url,project_url,doi
Generation & Editing,Image Generation & Diffusion Models,Layout-Conditioned Autoregressive Text-to-Image Generation via Structured Masking,Zirui Zheng ⋅ Takashi Isobe ⋅ Tong Shen ⋅ XU JIA ⋅ Xiaomin Li ⋅ Jianbin Zhao ⋅ Mengmeng Ge ⋅ Baolu Li ⋅ Qinghe Wang ⋅ Haiwen Diao ⋅ Dong Li ⋅ Yunzhi Zhuge ⋅ Dong Zhou ⋅ Huchuan Lu ⋅ Emad Barsoum,https://arxiv.org/abs/2509.12046,,,
Generation & Editing,Image Generation & Diffusion Models,Learning on the Manifold: Unlocking Standard Diffusion Transformers with Representation Encoders,Amandeep Kumar ⋅ Vishal Patel,https://arxiv.org/abs/2602.10099,https://github.com/amandpkr/RJF,,
Generation & Editing,Image Generation & Diffusion Models,Leveraging Cross-Modal Knowledge Transfer for Knowledge-Aware Concept Customization,chenyang zhu ⋅ Hongxiang Li ⋅ Xiu Li ⋅ Long Chen,https://arxiv.org/abs/2603.12743,,https://chenyangzhu1.github.io/MoKus/,
Generation & Editing,Image Generation & Diffusion Models,LinCa: Accelerating Diffusion Models via Learnable Decomposed Feature Caching,Jinshan Liu ⋅ Haoran Qin ⋅ Xiaobing Tu ⋅ Jiacheng Liu ⋅ Jiahui Hu ⋅ zhengan yan ⋅ Yukun Xie ⋅ Kerui Shen ⋅ Jinkui Ren ⋅ Yuqi Lin ⋅ Xiantao Zhang ⋅ Linfeng Zhang,,,,
Generation & Editing,Image Generation & Diffusion Models,Logit Refiner: Improving Visual Autoregressive Models via Intra-Scale Dependency Modeling,Meimingwei Li ⋅ Stefan Andreas Baumann ⋅ Felix Krause ⋅ Bjorn Ommer,,,,
Generation & Editing,Image Generation & Diffusion Models,LUA: Latent Upscaling Adapter for Diffusion-Based Image Synthesis,Aleksandr Razin ⋅ Kazantsev Danil ⋅ Ilya Makarov,,,,
Generation & Editing,Image Generation & Diffusion Models,Mapping Dark-Matter Clusters via Physics-Guided Diffusion Models,Diego Royo ⋅ Brandon Zhao ⋅ Adolfo Muñoz ⋅ Diego Gutierrez ⋅ Katherine Bouman,https://arxiv.org/abs/2603.14503,,https://graphics.unizar.es/projects/DarkMatterMapping,
Generation & Editing,Image Generation & Diffusion Models,MARché: Fast Masked Autoregressive Image Generation with Cache-Aware Attention,Chaoyi Jiang ⋅ Sungwoo Kim ⋅ Lei Gao ⋅ Hossein Zarch ⋅ Won Woo Ro ⋅ Murali Annavaram,,,,
Generation & Editing,Image Generation & Diffusion Models,MetaPoint: Unlocking Precise Spatial Control in Visual Generation,Dewei Zhou ⋅ Xinyu Huang ⋅ Xun Wang ⋅ Ji Xie ⋅ Yabo Zhang ⋅ Liang Li ⋅ Kunchang Li ⋅ Zongxin Yang ⋅ Yi Yang,https://arxiv.org/abs/2606.05031,,,
Generation & Editing,Image Generation & Diffusion Models,MMDiff: Extending Diffusion Transformers for Multi-Modal Generation,Yagmur Akarken ⋅ Orest Kupyn ⋅ Christian Rupprecht,https://arxiv.org/abs/2606.16673,,,
Generation & Editing,Image Generation & Diffusion Models,Momentum Guidance: Plug-and-Play Guidance for Flow Models,Runlong Liao ⋅ Jian Yu ⋅ Baiyu Su ⋅ Chi Zhang ⋅ Lizhang Chen ⋅ Qiang Liu,https://arxiv.org/abs/2602.20360,,,
Generation & Editing,Image Generation & Diffusion Models,MPO: Single-Stream Policy Optimization for Efficient Text-to-Image Alignment,Lishuai Gao ⋅ Jie Hu ⋅ Cong Wei ⋅ Yujie Zhong ⋅ Yibo Zhao ⋅ Zan Gao ⋅ Xiaoming Wei,,,,
Generation & Editing,Image Generation & Diffusion Models,NaP-Control: Navigating Diffusion Prior for Versatile and Fast Character Control,Chia-Wen Chen ⋅ Yan Wu ⋅ Korrawe Karunratanakul ⋅ Siyu Tang,https://arxiv.org/abs/2605.20209,,https://chiawenchen.github.io/nap-control-project/,
Generation & Editing,Image Generation & Diffusion Models,Nexus-Vid: Efficient Frequency Bridging with Homogeneous Latent Space for Video Unified Models,Jiazheng Xing ⋅ Hangjie Yuan ⋅ Lingling Cai ⋅ Xinyu Liu ⋅ Yujie Wei ⋅ Fei Du ⋅ Tao Feng ⋅ Hai Ci ⋅ Jiasheng Tang ⋅ Weihua Chen ⋅ Fan Wang ⋅ Yong Liu,,,,
Generation & Editing,Image Generation & Diffusion Models,NoiseTilt: Noise-Tilted Reverse Kernels for Diffusion Reward Alignment,Jisung Hwang ⋅ Yunhong Min ⋅ Jaihoon Kim ⋅ I-Chao Shen ⋅ Minhyuk Sung,https://arxiv.org/abs/2606.18066,,,
Generation & Editing,Image Generation & Diffusion Models,Not All Prediction Targets Keep Training-Free Diffusion Guidance on the Manifold,Yunsung Lee ⋅ Hyeongmin Lee,https://arxiv.org/abs/2607.00647,https://github.com/ManLuML/on-manifold-tfg,https://manluml.github.io/on-manifold-tfg,
Generation & Editing,Image Generation & Diffusion Models,NumColor: Precise Numeric Color Control in Text-to-Image Generation,Muhammad Atif Butt ⋅ Diego Hernández ⋅ Alex Gomez-Villa ⋅ Kai WANG ⋅ Javier Vazquez-Corral ⋅ Joost Van de Weijer,https://arxiv.org/abs/2603.13547,,,
Generation & Editing,Image Generation & Diffusion Models,On the Diffusibility of High-Dimensional Latents,Chao Feng ⋅ Zhiyang Xu ⋅ Bowei Chen ⋅ Yuanjun Xiong ⋅ Xiyao Wang ⋅ Jui-Hsien Wang ⋅ Richard Zhang ⋅ Zhe Lin ⋅ Andrew Owens ⋅ Yijun Li,,,,
Generation & Editing,Image Generation & Diffusion Models,On-Policy Diffusion Reinforcement Learning Meets Off-Policy Quality Anchoring,Zunxu Liu ⋅ Zhaofan Qiu ⋅ Yazhen Xie ⋅ Yingwei Pan ⋅ Ting Yao ⋅ Tao Mei,,,,
Generation & Editing,Image Generation & Diffusion Models,OneVAE: Joint Discrete and Continuous Optimization Helps Discrete Video VAE Train Better,Yupeng Zhou ⋅ Zhen Li ⋅ Yuming Chen ⋅ Ziheng Ouyang ⋅ Ruoyi Du ⋅ Daquan Zhou ⋅ Bin Fu ⋅ Yihao Liu ⋅ Peng Gao ⋅ Ming-Ming Cheng ⋅ Qibin Hou,https://arxiv.org/abs/2508.09857,,,
Generation & Editing,Image Generation & Diffusion Models,OpenSubject: Leveraging Video-Derived Identity and Diversity Priors for Subject-driven Image Generation and Manipulation,Yexin Liu ⋅ Manyuan Zhang ⋅ Yueze Wang ⋅ Hongyu Li ⋅ Dian Zheng ⋅ WEIMING ZHANG ⋅ Changsheng Lu ⋅ Harry Yang,https://arxiv.org/abs/2512.08294,,,
Generation & Editing,Image Generation & Diffusion Models,ParaFlow: Parallel Sampling for Flow Matching Models,jianrong Lu ⋅ Bangwei Li ⋅ Haomin Zhang ⋅ Zhuoya Gu ⋅ Yongqing Lu ⋅ Jianhai Chen ⋅ Qinming He,,,,
Generation & Editing,Image Generation & Diffusion Models,Parsimonious Flow Matching for Efficient Image Generation,Tianjiao Ding ⋅ Ziqing Xu ⋅ Benjamin Haeffele ⋅ Hongkang Li ⋅ Rene Vidal,,,,
Generation & Editing,Image Generation & Diffusion Models,Personalized Reward Modeling for Text-to-Image Generation,Jeongeun Lee ⋅ Ryang Heo ⋅ Dongha Lee,https://arxiv.org/abs/2511.19458,,,
Generation & Editing,Image Generation & Diffusion Models,Phase-Aligned RoPE for Mixed-Resolution Diffusion Transformer,Haoyu Wu ⋅ Jingyi Xu ⋅ Qiaomu Miao ⋅ Dimitris Samaras ⋅ Hieu Le,https://arxiv.org/abs/2511.19778,,https://hao-yu-wu.github.io/mixed_res/,
Generation & Editing,Image Generation & Diffusion Models,PIPBench: A Profile-Inclusive Framework for Personalized Image Generation Evaluation,Yuhang Wu ⋅ Shuxiang Zhang ⋅ WEE CHING ⋅ Chi Zhang ⋅ Miao Liu,https://arxiv.org/abs/2607.06440,,https://wuyuhang05.github.io/PIPBench/,
Generation & Editing,Image Generation & Diffusion Models,PixelU: A U-Shaped Transformer for Efficient End-to-End Pixel Diffusion,Zipeng Guo ⋅ Lichen Ma ⋅ Yu He ⋅ Xiaolong Fu ⋅ Jingling Fu ⋅ Junshi Huang ⋅ Yan Li,https://arxiv.org/abs/2606.27760,,,
Generation & Editing,Image Generation & Diffusion Models,POET: Preference Optimization for Enhanced Text-to-Image Generation,Ruibo Chen ⋅ Jiacheng Pan ⋅ Heng Huang ⋅ Zhenheng Yang,,,,
Generation & Editing,Image Generation & Diffusion Models,Policy-Based Tuning of Autoregressive Image Models with Instance- and Distribution-Level Rewards,Orhun Baran ⋅ Melih Kandemir ⋅ Ramazan Gokberk Cinbis,https://arxiv.org/abs/2603.23086,,,
Generation & Editing,Image Generation & Diffusion Models,Posterior Augmented Flow Matching,George Stoica ⋅ Sayak Paul ⋅ Matthew Wallingford ⋅ Abhay Nori ⋅ Vivek Ramanujan ⋅ Winson Han ⋅ Ali Farhadi ⋅ Ranjay Krishna ⋅ Judy Hoffman,https://arxiv.org/abs/2605.00825,https://github.com/gstoica27/PAFM.git,,
Generation & Editing,Image Generation & Diffusion Models,Racing in Volume with Flow Ensembles,Saswat Subhajyoti Mallick ⋅ Riu Cherdchusakulchai ⋅ Marc Olle ⋅ Albert Mosella-Montoro ⋅ Jose Ribeiro-Gomes ⋅ Francisco Vicente Carrasco ⋅ Fernando de la Torre,,,,
Generation & Editing,Image Generation & Diffusion Models,RankT2I: A Submodular Framework for Discovering Interpretable and Diverse Semantics in Text-to-Image Models,Ritika Allada ⋅ Pinar Yanardag,https://arxiv.org/abs/2608.14226,,,
Generation & Editing,Image Generation & Diffusion Models,Rdm: Re-conceptualizing Distribution Matching as a Reward for Diffusion Distillation,Linqian Fan ⋅ Peiqin Sun ⋅ Tiancheng Wen ⋅ Shun Lu ⋅ Chengru Song,,,,
Generation & Editing,Image Generation & Diffusion Models,RealGen: Photorealistic Text-to-Image Generation via Detector-Guided Rewards,ye junyan ⋅ Leqi Zhu ⋅ Yuncheng Guo ⋅ Dongzhi Jiang ⋅ Zilong Huang ⋅ Yifan Zhang ⋅ Zhiyuan Yan ⋅ Haohuan Fu ⋅ Conghui He ⋅ Weijia Li,https://arxiv.org/abs/2512.00473,https://github.com/yejy53/RealGen,,
Generation & Editing,Image Generation & Diffusion Models,Recurrent Autoregressive Diffusion: Global Memory Meets Local Attention,Taiye Chen ⋅ Zihan Ding ⋅ Anjian Li ⋅ Christina Zhang ⋅ Zeqi Xiao ⋅ Yisen Wang ⋅ Chi Jin,https://arxiv.org/abs/2511.12940,,https://yeyutaihan.github.io/recurrent-autoregressive-diffusion/,
Generation & Editing,Image Generation & Diffusion Models,RefDiT: Local Attribute Guidance in Reference-Based Image Generation,Rameshwar Mishra ⋅ Srikrishna Karanam ⋅ Subramanyam Venkata,,,,
Generation & Editing,Image Generation & Diffusion Models,REGLUE Your Latents with Global and Local Semantics for Entangled Diffusion,Giorgos Petsangourakis ⋅ Christos Sgouropoulos ⋅ Bill Psomas ⋅ Theodoros Giannakopoulos ⋅ Giorgos Sfikas ⋅ Ioannis Kakogeorgiou,https://arxiv.org/abs/2512.16636,https://github.com/giorgospets/reglue,,
Generation & Editing,Image Generation & Diffusion Models,Reinforcement Learning for Multimodal Diffusion Language Models via Bidimensional Trajectory and Thought Optimization,Bowen Li ⋅ Yinjie Wang ⋅ Yunzhi Zhang ⋅ Junhong Liu ⋅ Yingqing Guo ⋅ Jiajun Wu ⋅ Mengdi Wang ⋅ Ling Yang,,,,
Generation & Editing,Image Generation & Diffusion Models,"ReSWD: ReSTIR‘d, not shaken. Combining Reservoir Sampling and Sliced Wasserstein Distance for Variance Reduction.",Mark Boss ⋅ Andreas Engelhardt ⋅ Simon Donné ⋅ Varun Jampani,https://arxiv.org/abs/2510.01061,,https://reservoirswd.github.io/,
Generation & Editing,Image Generation & Diffusion Models,Rethinking Cross-Spectral Image Generation via Shared-Specific Representation,Haining Wang ⋅ Na Li ⋅ Huijie Zhao ⋅ Yifan Da ⋅ Yan Wen ⋅ Yi Su ⋅ Yuqiang Fang,,,,
Generation & Editing,Image Generation & Diffusion Models,RubricRL: Simple Generalizable Rewards for Text-to-Image Generation,Xuelu Feng ⋅ Yunsheng Li ⋅ Ziyu Wan ⋅ Zixuan Gao ⋅ Junsong Yuan ⋅ Dongdong Chen ⋅ Chunming Qiao,https://arxiv.org/abs/2511.20651,,,
Generation & Editing,Image Generation & Diffusion Models,Scaling Multi-Reference Image Generation with Dynamic Reward Optimization,Wenwang Huang ⋅ Yusen Fu ⋅ Mengfei Huang ⋅ Junjie Wang ⋅ Yulin Li ⋅ Gan Liu ⋅ Jing Cai ⋅ Yancheng He ⋅ Zhuotao Tian,https://arxiv.org/abs/2606.26947,,,
Generation & Editing,Image Generation & Diffusion Models,"Scientific Image Synthesis: Benchmarking, Methodologies, and Downstream Utility",honglin lin ⋅ Chonghan Qin ⋅ Zheng Liu ⋅ Qizhi Pei ⋅ Yu Li ⋅ Zhanping Zhong ⋅ Xin Gao ⋅ Wei Li ⋅ Wentao Zhang ⋅ Yanfeng Wang ⋅ Conghui He ⋅ Lijun Wu,https://arxiv.org/abs/2601.17027,,,
Generation & Editing,Image Generation & Diffusion Models,Score-Based Matching with Target Guidance for Cryo-EM Denoising,Xiaoqi Wu ⋅ Xueying Zhan ⋅ Wen Li ⋅ Junhao Wu ⋅ Xin Huang ⋅ Ke Ni ⋅ Min Xu,https://arxiv.org/abs/2604.17734,,,
Generation & Editing,Image Generation & Diffusion Models,Self-transcendence: Is External Feature Guidance Indispensable for Accelerating Diffusion Transformer Training?,Lingchen Sun ⋅ Rongyuan Wu ⋅ zhengqiang ZHANG ⋅ Ruibin LI ⋅ Yujing Sun ⋅ Shuaizheng LIU ⋅ Yabin Zhang,https://arxiv.org/abs/2601.07773,https://github.com/csslc/Self-Transcendence,,
Generation & Editing,Image Generation & Diffusion Models,Semantic Browsing: Controllable Diversity for Image Generation,Sara Dorfman ⋅ Maya Vishnevsky ⋅ Omer Dahary ⋅ Or Patashnik ⋅ Danny Cohen-Or,https://arxiv.org/abs/2606.23679,,https://saradorfman1.github.io/SemanticBrowsing-webpage/,
Generation & Editing,Image Generation & Diffusion Models,Setting the Stage: Text-Driven Scene-Consistent Image Generation,Cong Xie ⋅ Che Wang ⋅ Yan Zhang ⋅ Ruiqi Yu ⋅ Han Zou ⋅ Zheng Pan ⋅ Zhenpeng Zhan,https://arxiv.org/abs/2512.12598,,,
Generation & Editing,Image Generation & Diffusion Models,Shared LoRA Subspaces for almost Strict Continual Learning,Prakhar Kaushik ⋅ Ankit Vaidya ⋅ Shravan Sunil Chaudhari ⋅ Rama Chellappa ⋅ Alan Yuille,https://arxiv.org/abs/2602.06043,,,
Generation & Editing,Image Generation & Diffusion Models,Short-to-Long Functional Connectivity Transfer via Structure-Aware Latent Diffusion,Ishmael Benjamin Torres Aguilar ⋅ Yufeng Liu ⋅ Zhengwu Zhang,,,,
Generation & Editing,Image Generation & Diffusion Models,SimFlow: Simplified and End-to-End Training of Latent Normalizing Flows,Qinyu Zhao ⋅ Guangting Zheng ⋅ Tao Yang ⋅ Rui Zhu ⋅ Xingjian Leng ⋅ Stephen Gould ⋅ Liang Zheng,https://arxiv.org/abs/2512.04084,,https://qinyu-allen-zhao.github.io/SimFlow/,
Generation & Editing,Image Generation & Diffusion Models,Solving Diffusion Inverse Problems with Restart Posterior Sampling,Bilal Ahmed ⋅ Joseph Makin,https://arxiv.org/abs/2511.20705,,,
Generation & Editing,Image Generation & Diffusion Models,Source-Agnostic Image Translation Based on Latent Aware Adaptive Masking,Tomislav Dobrički ⋅ Byung-Woo Hong,https://arxiv.org/abs/2608.14046,https://github.com/dtoma95/PM-Edit,,
Generation & Editing,Image Generation & Diffusion Models,Spanning Tree Autoregressive Visual Generation,Sangkyu Lee ⋅ Changho Lee ⋅ Janghoon Han ⋅ Hosung Song ⋅ Tackgeun You ⋅ Hwasup Lim ⋅ Stanley Jungkyu Choi ⋅ Honglak Lee ⋅ Youngjae Yu,https://arxiv.org/abs/2511.17089,,,
Generation & Editing,Image Generation & Diffusion Models,SSDD: Single-Step Diffusion Decoder for Efficient Image Tokenization,Théophane Vallaeys ⋅ Jakob Verbeek ⋅ MATTHIEU CORD,https://arxiv.org/abs/2510.04961,,,
Generation & Editing,Image Generation & Diffusion Models,Stochastic Optimal Control Sampling for Diffusion Inverse Problems,zhang jie ⋅ Youmei Qiu ⋅ Hanling Tian ⋅ Jingyuan Zhang ⋅ Xiang Yin ⋅ Xiaolin Huang,https://arxiv.org/abs/2606.28785,,,
Generation & Editing,Image Generation & Diffusion Models,Straight-Path Flow Matching for Incomplete Multi-View Clustering,Yiteng Yuan ⋅ Junyan Wang ⋅ Zheyuan Liu ⋅ Hong Jia ⋅ Lei Fan ⋅ Zhulin Tao ⋅ Lianbo Guo,https://arxiv.org/abs/2607.06281,,,
Generation & Editing,Image Generation & Diffusion Models,Structural Assessment for Understanding and Guiding Dataset Distillation in Discrete Token Space,Yue Cao ⋅ Jianyang Gu ⋅ Vyacheslav Kungurtsev ⋅ Yu Hu ⋅ Jozsef Hamari ⋅ Zheng Liu ⋅ Mohsen Zardadi,https://arxiv.org/abs/2606.21705,,,
Generation & Editing,Image Generation & Diffusion Models,SynCity 3000: Bootstrapping Scene-Scale 3D Diffusion,Paul Engstler ⋅ Iro Laina ⋅ Christian Rupprecht ⋅ Andrea Vedaldi,https://arxiv.org/abs/2607.05392,,https://research.paulengstler.com/syncity-3k/,
Generation & Editing,Image Generation & Diffusion Models,SynVAR: Synergizing Spatial and Semantic Alignment in Visual Autoregressive Model,Zhennan Chen ⋅ Tianxing Shi ⋅ Pengcheng Xu ⋅ Kepan Nan ⋅ Qian Wang ⋅ Zili Yi ⋅ Jian Yang ⋅ Ying Tai,https://arxiv.org/abs/2608.07948,,,
Generation & Editing,Image Generation & Diffusion Models,Test-Time Registers as Global Priors for Tokenized Image Generation,Cheng-Yao Hong ⋅ Yifan Wang ⋅ Yuewei Lin ⋅ Chenyu You,https://arxiv.org/abs/2607.16824,,,
Generation & Editing,Image Generation & Diffusion Models,TexTailor: Inference-Time Textual Guidance Tailoring for Multimodal Diffusion Transformers,Binglei Li ⋅ Mengping Yang ⋅ Zhiyu Tan ⋅ Junping Zhang ⋅ Hao Li,https://arxiv.org/abs/2601.02211,,,
Generation & Editing,Image Generation & Diffusion Models,The Illusion of High Utility in Safety Alignment of Text-to-Image Diffusion Models,Adeel Yousaf ⋅ Soumik Ghosh ⋅ James Beetham ⋅ Amrit Singh Bedi ⋅ Shah Mubarak,https://arxiv.org/abs/2607.00402,,https://adeelyousaf.github.io/SAGE_ECCV26_Project_Page/,
Generation & Editing,Image Generation & Diffusion Models,The Map Is Not the Territory: Embedding-Coverage Blacklists for Safe Diffusion Steering,Juyang Bai ⋅ Tong Zhou ⋅ Shaolei Ren ⋅ Xiaolin Xu,,,,
Generation & Editing,Image Generation & Diffusion Models,"Think in Strokes, Not Pixels: Process-Driven Image Generation via Interleaved Reasoning",Lei Zhang ⋅ Junjiao Tian ⋅ Zhipeng Fan ⋅ Kunpeng Li ⋅ Jialiang Wang ⋅ Weifeng Chen ⋅ Markos Georgopoulos ⋅ Felix Juefei-Xu ⋅ Julian McAuley ⋅ Manling Li ⋅ Zecheng He,https://arxiv.org/abs/2604.04746,,,
Generation & Editing,Image Generation & Diffusion Models,TIIF-Bench: How Does Your T2I Model Follow Your Instructions?,Xinyu Wei ⋅ Jinrui Zhang ⋅ Zeqing Wang ⋅ Hongyang Wei ⋅ Zhen Guo ⋅ Bairui Li ⋅ Yabin Zhang,https://arxiv.org/abs/2506.02161,,https://a113n-w3i.github.io/TIIF_Bench/,
Generation & Editing,Image Generation & Diffusion Models,TiltDiff: Tilted Weight-Space Diffusion for Neural Network Generation,En-Ni Chuang ⋅ Hanjuan Huang ⋅ Hao-Jia Song ⋅ Hsing-Kuo Kenneth Pao ⋅ Tyng-Luh Liu,,,,
Generation & Editing,Image Generation & Diffusion Models,TOPA: Mitigating Concept Dominance in Diffusion Personalization via Target-Oriented Perturbation Augmentation,Jiayou Lu ⋅ Mingzhi Lyu ⋅ Junfeng Huang ⋅ Wai-Kin Adams Kong,,,,
Generation & Editing,Image Generation & Diffusion Models,Towards Consistent and Efficient Dataset Distillation via Diffusion-Driven Selection,Xinhao Zhong ⋅ Shuoyang Sun ⋅ Zhaoyang Xu ⋅ Xulin Gu ⋅ Bin Chen ⋅ Min Zhang ⋅ Yaowei Wang,https://arxiv.org/abs/2412.09959,,,
Generation & Editing,Image Generation & Diffusion Models,Training-Free Refinement of Flow Matching with Divergence-based Sampling,Yeonwoo Cha ⋅ Jaehoon Yoo ⋅ Semin Kim ⋅ Yunseo Park ⋅ Jinhyeon Kwon ⋅ Seunghoon Hong,https://arxiv.org/abs/2604.04646,,https://yeonwoo378.github.io/official_fds,
Generation & Editing,Image Generation & Diffusion Models,TreeSRNF: Square-Root Normal Fields for Generative Modelling of the Geometric and Structural Variability in Tree-like 3D Objects,Tahmina Khanam ⋅ Hamid Laga ⋅ Mohammed Bennamoun ⋅ Guanjin Wang ⋅ Ferdous Sohel ⋅ Farid Boussaid ⋅ Anuj Srivastava,https://arxiv.org/abs/2607.13456,,,
Generation & Editing,Image Generation & Diffusion Models,Trust-Region Noise Search for Black-Box Alignment of Diffusion and Flow Models,Niklas Schweiger ⋅ Karnik Ram ⋅ Daniel Cremers,https://arxiv.org/abs/2603.14504,,,
Generation & Editing,Image Generation & Diffusion Models,UltraGen: Efficient Ultra-High-Resolution Image Generation with Hierarchical Local Attention,Yuyao Zhang ⋅ Yu-Wing Tai,,,,
Generation & Editing,Image Generation & Diffusion Models,UniCSG: Unified High-Fidelity content-constrained style-driven generation via Staged Semantic and Frequency Disentanglement,Jingwei Yang ⋅ Ruoxi Wu ⋅ Wei Shen ⋅ Meng Li ⋅ Yulong Liu ⋅ Huimin She ⋅ Lunxi Yuan,https://arxiv.org/abs/2604.17850,,,
Generation & Editing,Image Generation & Diffusion Models,UniGP: Taming Diffusion Transformer for Prior-Preserved Unified Generation and Perception,Qin Guo ⋅ Hao Luo ⋅ Dongxu Yue ⋅ Weixuan Jin ⋅ Xiao Fu ⋅ Fan Wang ⋅ Dan Xu,https://arxiv.org/abs/2606.30332,,,
Generation & Editing,Image Generation & Diffusion Models,UNITY: Attention Flow Networks for Adaptive Conditioning in Diffusion,Aryan Das ⋅ Koushik Biswas ⋅ Moloud Abdar ⋅ Vinay Kumar Verma,,,,
Generation & Editing,Image Generation & Diffusion Models,VC-VAE: Leveraging Video Codecs for Training-Efficient and High-Fidelity Video VAE,Xinxu Ge ⋅ Shang Chai ⋅ Litong Gong ⋅ Zitong Yu ⋅ Xin Liu ⋅ Tiezheng Ge,,,,
Generation & Editing,Image Generation & Diffusion Models,VD-LoRA: Adaptive Reuse of Low-Rank Directions for Continual Learning,Luqiong Ding ⋅ Jiayao Tan ⋅ Chenggong Ni ⋅ Fuyuan Hu ⋅ Fan Lyu,,,,
